question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
0,0,dpr,dpp_seed1,Which piece did Ludwig van Beethoven publish in 1801 that was dedicated to Count Moritz von Fries?,5a70f1685542994082a3e40f,"[13379, 7304]","[2124, 7304, 1531, 16681, 18062]",0.5,0.5,0.5675917267799377,0.0,,,0.0,0.0,0.0,OK,
1,1,dpr,dpp_seed1,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",5a710a915542994082a3e504,"[2917, 2219]","[6057, 19756, 18361, 10763, 6208]",0.0,0.0,0.6432758569717407,0.0,,,0.0,0.0,0.0,OK,
2,2,dpr,dpp_seed1,Albanians in Montenegro which make up 4.91 of the county's total population could be members of the Albanian Coalation Perspect which is a what?,5a711c535542994082a3e59b,"[5958, 20848]","[261, 10258, 17483, 590, 10255]",0.0,0.0,0.5974991321563721,0.0,,,0.0,0.0,0.0,OK,
3,3,dpr,dpp_seed1,Alvaro Mexia had a diplomatic mission with which tribe of indigenous people?,5a713ea95542994082a3e6e4,"[12797, 7948]","[5755, 6410, 13775, 13128, 21957]",0.0,0.0,0.6584783792495728,0.0,,,0.0,0.0,0.0,OK,
4,4,dpr,dpp_seed1,"Riema Juhani Karppinen won the silver medal at what event held outside of Munich, Germany?",5a71419f5542994082a3e70d,"[17083, 12115]","[15876, 20325, 19463, 16227, 191]",0.0,0.0,0.6497682332992554,0.0,,,0.0,0.0,0.0,OK,
5,5,dpr,dpp_seed1,When was the king that started coin production in Copenhagen born?,5a7147fd5542994082a3e758,"[15673, 4375]","[8015, 1808, 12239, 6767, 24492]",0.0,0.0,0.624343752861023,0.0,,,0.0,0.0,0.0,OK,
6,6,dpr,dpp_seed1,"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",5a7153d05542994082a3e7dc,"[4824, 2753]","[21624, 10701, 13038, 2764, 13557]",0.0,0.0,0.6094228625297546,0.0,,,0.0,0.0,0.0,OK,
7,7,dpr,dpp_seed1,"Which publication still relies on paper printing, Human Events or Texas Highways?",5a7199725542994082a3e88f,"[24161, 19285]","[25848, 24161, 13253, 16890, 2409]",0.5,0.5,0.6551865339279175,0.0,,,0.0,0.0,0.0,OK,
8,8,dpr,dpp_seed1,"Where is the University of North Carolina at Wilmington, population 112,067 located?",5a7243915542990c210a4086,"[16868, 1698]","[14656, 24409, 8163, 25906, 24096]",0.0,0.0,0.5578595399856567,0.0,,,0.0,0.0,0.0,OK,
9,9,dpr,dpp_seed1,"Gail Matthius co-anchored the Weekend Update segment of ""Saturday Night Live"" with the actor who played the villain Nicholas Andre in what movie?",5a728f505542992359bc30f5,"[4902, 21750]","[6748, 6176, 18923, 6403, 10537]",0.0,0.0,0.6418046951293945,0.0,,,0.0,0.0,0.0,OK,
10,10,dpr,dpp_seed1,Which author wrote about a woman captured by the Symbionese Liberation Army?,5a729cc25542991f9a20c532,"[25934, 23926]","[19326, 14967, 4796, 24430, 18973]",0.0,0.0,0.6887142658233643,0.0,,,0.0,0.0,0.0,OK,
11,11,dpr,dpp_seed1,What is the name of the pop artist that belongs on the Pledis Entertainment label and has 13 members?,5a72d7b35542991f9a20c5be,"[12748, 19460]","[23439, 13642, 13401, 17649, 16358]",0.0,0.0,0.6564549207687378,0.0,,,0.0,0.0,0.0,OK,
12,12,dpr,dpp_seed1,"Gaia is a space observatory of the European Space Agency, what is Astrosat?",5a7300b85542994cef4bc41a,"[24876, 25491]","[24400, 15658, 9889, 13529, 6340]",0.0,0.0,0.6336804628372192,0.0,,,0.0,0.0,0.0,OK,
13,13,dpr,dpp_seed1,"In the television series Green Hornet, which actor played the role of Kato?",5a7326cd5542991f29ee2d11,"[9131, 23227]","[18479, 23227, 16842, 5028, 17943]",0.5,0.5,0.6864571571350098,0.0,,,0.0,0.0,0.0,OK,
14,14,dpr,dpp_seed1,"Lady Elizabeth Delmé and Her Children (1779) is a portrait given to the National Gallery of Art in 1937, which is located in which state?",5a7336d05542992359bc3293,"[13264, 13967]","[22797, 18866, 18961, 12346, 20302]",0.0,0.0,0.5499558448791504,0.0,,,0.0,0.0,0.0,OK,
15,15,dpr,dpp_seed1,"Which movie is loosley based off the Brother Grimm's ""Iron Henry""?",5a733b835542991f9a20c6b2,"[23633, 4545]","[16694, 7378, 11199, 18774, 19884]",0.0,0.0,0.6754172444343567,0.0,,,0.0,0.0,0.0,OK,
16,16,dpr,dpp_seed1,which board game has been around longer Obsession or Battle Sheep ?,5a733caa5542992359bc32a3,"[15389, 19341]","[1281, 11189, 13284, 15374, 11003]",0.0,0.0,0.680606484413147,0.0,,,0.0,0.0,0.0,OK,
17,17,dpr,dpp_seed1,"Which famous mine was in service first, the Salmita Mine or the Kanichee Mine?",5a739323554299623ed4abff,"[4244, 25216]","[8158, 25108, 12634, 3559, 11301]",0.0,0.0,0.6413028836250305,0.0,,,0.0,0.0,0.0,OK,
18,18,dpr,dpp_seed1,"What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk",5a74122f55429929fddd83da,"[7716, 8612]","[13939, 8612, 25220, 6037, 690]",0.5,0.5,0.6354187726974487,0.0,,,0.0,0.0,0.0,OK,
19,19,dpr,dpp_seed1,"Who wrote the music for Billy Elliot the Musical and had at least one song on the ""Billboard"" Hot 100 for 31 consecutive years?",5a74629255429929fddd8402,"[10804, 21082]","[15494, 21600, 10804, 4660, 3468]",0.5,0.3333333333333333,0.6584978103637695,0.0,,,0.0,0.0,0.0,OK,
20,20,dpr,dpp_seed1,Which American main title designer designed sequences for the founder of the Sundance Film Festival?,5a7471f655429979e2882955,"[4890, 23681]","[11782, 23681, 23549, 19756, 8329]",0.5,0.5,0.6404121518135071,0.0,,,0.0,0.0,0.0,OK,
21,21,dpr,dpp_seed1,What is served shaken with ice and should not be mistaken with the name Margarita?,5a74be7a55429929fddd84e4,"[7079, 4039]","[965, 25909, 22897, 14102, 1778]",0.0,0.0,0.6247509717941284,0.0,,,0.0,0.0,0.0,OK,
22,22,dpr,dpp_seed1,What product by FLEXcon represents data by geometric patterns?,5a74c3f455429979e2882a0a,"[7688, 23564]","[6715, 14720, 15918, 25953, 24563]",0.0,0.0,0.6675168871879578,0.0,,,0.0,0.0,0.0,OK,
23,23,dpr,dpp_seed1,Connetquot High School  is a public high school in what city in New York?,5a7506f455429916b0164240,"[2573, 1640]","[23784, 6292, 17333, 23569, 4392]",0.0,0.0,0.5801523923873901,0.0,,,0.0,0.0,0.0,OK,
24,24,dpr,dpp_seed1,What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,5a7526945542993748c897d2,"[21889, 8074]","[9962, 23653, 22418, 9231, 8074]",0.5,0.2,0.6508316397666931,0.0,,,0.0,0.0,0.0,OK,
25,25,dpr,dpp_seed1,"What song from the fourth studio album made by The Who reached No.4 on the UK charts and No. 19 o nthe U.S. ""Billboard"" Hot 100?",5a753c8c55429916b01642ab,"[5767, 3370]","[22383, 15264, 3370, 10886, 3637]",0.5,0.3333333333333333,0.7046221494674683,0.0,,,0.0,0.0,0.0,OK,
26,26,dpr,dpp_seed1,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",5a7542425542996c70cfaecc,"[7681, 18798]","[23887, 4960, 12119, 16564, 21336]",0.0,0.0,0.6962579488754272,0.0,,,0.0,0.0,0.0,OK,
27,27,dpr,dpp_seed1,"Michael Mark Brodsky is known for his translation of what Irish avant-garde novelist, playwright, theatre director, and poet?",5a7545605542993748c89807,"[15201, 10071]","[15806, 6422, 1726, 2476, 24493]",0.0,0.0,0.6832815408706665,0.0,,,0.0,0.0,0.0,OK,
28,28,dpr,dpp_seed1,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",5a7555215542996c70cfaee1,"[9446, 2847]","[7592, 11986, 8170, 533, 2287]",0.0,0.0,0.7298141717910767,0.0,,,0.0,0.0,0.0,OK,
29,29,dpr,dpp_seed1,"Which ""Roseanne"" star is in Scream 2?",5a7557d75542992d0ec05f68,"[23512, 11186]","[23907, 3975, 7977, 24963, 18366]",0.0,0.0,0.7269210815429688,0.0,,,0.0,0.0,0.0,OK,
30,30,dpr,dpp_seed1,What show was Elena Shaddow in that was written by a relative of Richard Rodgers?,5a755f0a5542996c70cfaee7,"[25709, 9440]","[15476, 23502, 25709, 23175, 2226]",0.5,0.3333333333333333,0.7619601488113403,0.0,,,0.0,0.0,0.0,OK,
31,31,dpr,dpp_seed1,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",5a7571095542992d0ec05f97,"[5780, 24053]","[20697, 3713, 20000, 18923, 14412]",0.0,0.0,0.6768283247947693,0.0,,,0.0,0.0,0.0,OK,
32,32,dpr,dpp_seed1,Who was born first Mahbub ul Haq or Ibn Arabi?,5a7574e25542996c70cfaf01,"[24250, 5838]","[22696, 12220, 18016, 24774, 2614]",0.0,0.0,0.6139695048332214,0.0,,,0.0,0.0,0.0,OK,
33,33,dpr,dpp_seed1,Andrea Camplone is a football coach in which 22-team competition?,5a75d8dc5542992db94736f0,"[18063, 21614]","[14984, 4879, 20122, 8657, 21614]",0.5,0.2,0.6805492639541626,0.0,,,0.0,0.0,0.0,OK,
34,34,dpr,dpp_seed1,"The Declaration of Montreal was the founding document of which world event, lasting from July 26-August 5, 2006?",5a75da6d5542992db94736fa,"[23670, 20385]","[11177, 10740, 21253, 23850, 19990]",0.0,0.0,0.6170476078987122,0.0,,,0.0,0.0,0.0,OK,
35,35,dpr,dpp_seed1,"Who is younger, Pelle Almqvist or Steve Winwood?",5a75f0bf5542994ccc91866b,"[4900, 6621]","[304, 9720, 24278, 8670, 7510]",0.0,0.0,0.6344325542449951,0.0,,,0.0,0.0,0.0,OK,
36,36,dpr,dpp_seed1,"What actress and and writer starred with Jennifer Saunders in bothe ""The Supergrass"" and ""French and Saunders""?",5a7602d8554299109176e5fb,"[10750, 12015]","[2235, 15230, 19210, 18366, 7175]",0.0,0.0,0.6701647043228149,0.0,,,0.0,0.0,0.0,OK,
37,37,dpr,dpp_seed1,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,5a760ab65542994ccc918697,"[7215, 5425]","[23449, 6779, 22279, 5171, 8090]",0.0,0.0,0.6667255163192749,0.0,,,0.0,0.0,0.0,OK,
38,38,dpr,dpp_seed1,Was the famous opera comique that was based on a Prosper Merimee novella a comedy or a tragedy?,5a7615fb5542992db9473727,"[1460, 15091]","[24302, 25715, 23788, 24597, 128]",0.0,0.0,0.6788291335105896,0.0,,,0.0,0.0,0.0,OK,
39,39,dpr,dpp_seed1,Who served as the head coach for the Grizzlies in the 2004-05 season and as head coach for the Brooklyn Nets?,5a7618d85542994ccc9186cf,"[11963, 14818]","[25279, 11963, 6038, 23466, 15539]",0.5,0.5,0.7276895642280579,0.0,,,0.0,0.0,0.0,OK,
40,40,dpr,dpp_seed1,"Which album did the band Kraftwerk release after their successful album which reached number 25 on the US ""Billboard"" Hot 100 chart?",5a7621bb554299109176e650,"[23154, 4227]","[6736, 23204, 2358, 15299, 5478]",0.0,0.0,0.618120551109314,0.0,,,0.0,0.0,0.0,OK,
41,41,dpr,dpp_seed1,When was the plaintiff in the 1892 Barbed Wire Patent Case born?,5a7624b85542992db947372c,"[16274, 24579]","[4839, 10920, 5333, 24068, 8280]",0.0,0.0,0.6836174130439758,0.0,,,0.0,0.0,0.0,OK,
42,42,dpr,dpp_seed1,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",5a7633ad5542992db9473741,"[25986, 8549]","[23753, 7256, 9455, 11867, 4196]",0.0,0.0,0.6834614276885986,0.0,,,0.0,0.0,0.0,OK,
43,43,dpr,dpp_seed1,"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",5a7633ff5542994ccc918712,"[23901, 5723]","[10628, 11052, 6900, 12539, 5797]",0.0,0.0,0.6242215633392334,0.0,,,0.0,0.0,0.0,OK,
44,44,dpr,dpp_seed1,Who was the wife of the president when William Bainbridge started his career?,5a7636fb55429976ec32bd79,"[2587, 202]","[12667, 3025, 24430, 5058, 2587]",0.5,0.2,0.6548098921775818,0.0,,,0.0,0.0,0.0,OK,
