question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
0,0,bm25,kmeans_k2,Which piece did Ludwig van Beethoven publish in 1801 that was dedicated to Count Moritz von Fries?,5a70f1685542994082a3e40f,"[13379, 7304]","[13379, 7304, 18062, 13366, 4600]",1.0,1.0,0.4879097044467926,0.0,,,0.0,0.0,0.0,OK,
1,1,bm25,kmeans_k2,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",5a710a915542994082a3e504,"[2917, 2219]","[2917, 2219, 1905, 13201, 17927]",1.0,1.0,0.6548792719841003,0.0,,,0.0,0.0,0.0,OK,
2,2,bm25,kmeans_k2,Albanians in Montenegro which make up 4.91 of the county's total population could be members of the Albanian Coalation Perspect which is a what?,5a711c535542994082a3e59b,"[5958, 20848]","[20848, 4177, 3378, 4179, 3200]",0.5,1.0,0.6083911657333374,0.0,,,0.0,0.0,0.0,OK,
3,3,bm25,kmeans_k2,Alvaro Mexia had a diplomatic mission with which tribe of indigenous people?,5a713ea95542994082a3e6e4,"[12797, 7948]","[12797, 11318, 11513, 25990, 20211]",0.5,1.0,0.6635469198226929,0.0,,,0.0,0.0,0.0,OK,
4,4,bm25,kmeans_k2,"Riema Juhani Karppinen won the silver medal at what event held outside of Munich, Germany?",5a71419f5542994082a3e70d,"[17083, 12115]","[17083, 13664, 2050, 9528, 21400]",0.5,1.0,0.6171455979347229,0.0,,,0.0,0.0,0.0,OK,
5,5,bm25,kmeans_k2,When was the king that started coin production in Copenhagen born?,5a7147fd5542994082a3e758,"[15673, 4375]","[15673, 24706, 13960, 17790, 20581]",0.5,1.0,0.6911651492118835,0.0,,,0.0,0.0,0.0,OK,
6,6,bm25,kmeans_k2,"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",5a7153d05542994082a3e7dc,"[4824, 2753]","[4824, 22257, 2753, 21202, 13038]",1.0,1.0,0.5035383701324463,0.0,,,0.0,0.0,0.0,OK,
7,7,bm25,kmeans_k2,"Which publication still relies on paper printing, Human Events or Texas Highways?",5a7199725542994082a3e88f,"[24161, 19285]","[17152, 24161, 21183, 10574, 15543]",0.5,0.5,0.6476945877075195,0.0,,,0.0,0.0,0.0,OK,
8,8,bm25,kmeans_k2,"Where is the University of North Carolina at Wilmington, population 112,067 located?",5a7243915542990c210a4086,"[16868, 1698]","[16868, 1662, 24409, 23652, 5025]",0.5,1.0,0.5514873266220093,0.0,,,0.0,0.0,0.0,OK,
9,9,bm25,kmeans_k2,"Gail Matthius co-anchored the Weekend Update segment of ""Saturday Night Live"" with the actor who played the villain Nicholas Andre in what movie?",5a728f505542992359bc30f5,"[4902, 21750]","[4902, 22471, 21750, 10736, 5508]",1.0,1.0,0.7197518348693848,0.0,,,0.0,0.0,0.0,OK,
10,10,bm25,kmeans_k2,Which author wrote about a woman captured by the Symbionese Liberation Army?,5a729cc25542991f9a20c532,"[25934, 23926]","[21249, 19993, 23926, 13608, 14967]",0.5,0.3333333333333333,0.6851662993431091,0.0,,,0.0,0.0,0.0,OK,
11,11,bm25,kmeans_k2,What is the name of the pop artist that belongs on the Pledis Entertainment label and has 13 members?,5a72d7b35542991f9a20c5be,"[12748, 19460]","[6892, 12748, 3873, 100, 15300]",0.5,0.5,0.6848775148391724,0.0,,,0.0,0.0,0.0,OK,
12,12,bm25,kmeans_k2,"Gaia is a space observatory of the European Space Agency, what is Astrosat?",5a7300b85542994cef4bc41a,"[24876, 25491]","[15643, 24876, 8181, 15486, 1404]",0.5,0.5,0.660069465637207,0.0,,,0.0,0.0,0.0,OK,
13,13,bm25,kmeans_k2,"In the television series Green Hornet, which actor played the role of Kato?",5a7326cd5542991f29ee2d11,"[9131, 23227]","[23227, 9449, 24442, 4724, 6985]",0.5,1.0,0.6483729481697083,0.0,,,0.0,0.0,0.0,OK,
14,14,bm25,kmeans_k2,"Lady Elizabeth Delmé and Her Children (1779) is a portrait given to the National Gallery of Art in 1937, which is located in which state?",5a7336d05542992359bc3293,"[13264, 13967]","[7358, 13264, 20348, 6561, 23132]",0.5,0.5,0.6927316784858704,0.0,,,0.0,0.0,0.0,OK,
15,15,bm25,kmeans_k2,"Which movie is loosley based off the Brother Grimm's ""Iron Henry""?",5a733b835542991f9a20c6b2,"[23633, 4545]","[24608, 15926, 23682, 25399, 4545]",0.5,0.2,0.6460375189781189,0.0,,,0.0,0.0,0.0,OK,
16,16,bm25,kmeans_k2,which board game has been around longer Obsession or Battle Sheep ?,5a733caa5542992359bc32a3,"[15389, 19341]","[19341, 11168, 15389, 16453, 16699]",1.0,1.0,0.6422954797744751,0.0,,,0.0,0.0,0.0,OK,
