question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
0,0,dpr,mmr_0.0,Which piece did Ludwig van Beethoven publish in 1801 that was dedicated to Count Moritz von Fries?,5a70f1685542994082a3e40f,"[13379, 7304]","[13379, 3658, 14371, 22041, 5967]",0.5,1.0,0.6860432624816895,0.9986356496810913,qwen3.5-122b,"Based on the provided context, the piece Ludwig van Beethoven published in 1801 that was dedicated to Count Moritz von Fries is the **Violin Sonata No. 5 in F major, Opus 24** (often known as the ""Spring Sonata"").

The context also notes that Beethoven dedicated two other works of the same year to Count Moritz von Fries: the **C major string quintet** and the **fourth violin sonata**.",0.0,0.0,0.0,OK,
1,1,dpr,mmr_0.0,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",5a710a915542994082a3e504,"[2917, 2219]","[98, 19802, 7203, 17813, 3539]",0.0,0.0,0.7781183123588562,0.058951761573553085,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
2,2,dpr,mmr_0.0,Albanians in Montenegro which make up 4.91 of the county's total population could be members of the Albanian Coalation Perspect which is a what?,5a711c535542994082a3e59b,"[5958, 20848]","[20848, 6288, 12696, 415, 3808]",0.5,1.0,0.7314773201942444,0.04032672569155693,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
3,3,dpr,mmr_0.0,Alvaro Mexia had a diplomatic mission with which tribe of indigenous people?,5a713ea95542994082a3e6e4,"[12797, 7948]","[12797, 8952, 5755, 266, 19566]",0.5,1.0,0.7621752023696899,0.9996500611305237,qwen3.5-122b,"Based on the provided context, Alvaro Mexia had a diplomatic mission with the **Ais** native population.",0.0,0.0,0.0,OK,
4,4,dpr,mmr_0.0,"Riema Juhani Karppinen won the silver medal at what event held outside of Munich, Germany?",5a71419f5542994082a3e70d,"[17083, 12115]","[18264, 22643, 25693, 15876, 10873]",0.0,0.0,0.7107100486755371,0.02033480443060398,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
5,5,dpr,mmr_0.0,When was the king that started coin production in Copenhagen born?,5a7147fd5542994082a3e758,"[15673, 4375]","[15673, 19296, 8015, 12239, 24713]",0.5,1.0,0.7092132568359375,0.35823366045951843,qwen3.5-122b,"I cannot answer this based on the provided context.

The provided text states that King Hans was the first king to start coin production in Copenhagen (Document 1), but it does not provide his birth date. The other documents discuss Edward I, Frederick William IV, Gamle Eirikssen, and John Anstis, none of whom are identified as the king who started coin production in Copenhagen.",0.0,0.0,0.0,OK,
6,6,dpr,mmr_0.0,"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",5a7153d05542994082a3e7dc,"[4824, 2753]","[2753, 2764, 17288, 28, 25334]",0.5,1.0,0.6766380071640015,0.34835299849510193,qwen3.5-122b,"Based on the provided context, the **Nusretiye Mosque** is the one unique for retaining a Baroque style of architecture.

Document 1 states: ""Nusretiye Mosque... While its architecture is influenced by Islamic elements, it retains a Baroque style, making it unique to the city."" The context does not mention the Bayezid II Mosque.",0.0,0.0,0.0,OK,
7,7,dpr,mmr_0.0,"Which publication still relies on paper printing, Human Events or Texas Highways?",5a7199725542994082a3e88f,"[24161, 19285]","[19285, 23852, 16147, 12706, 24117]",0.5,1.0,0.7491922974586487,0.6650100946426392,qwen3.5-122b,"Based on the provided context, I cannot answer this question. The text mentions that *Texas Highways* is a monthly magazine, but it does not contain any information about *Human Events* or specify whether either publication currently relies on paper printing.",0.0,0.0,0.0,OK,
8,8,dpr,mmr_0.0,"Where is the University of North Carolina at Wilmington, population 112,067 located?",5a7243915542990c210a4086,"[16868, 1698]","[16868, 23334, 6996, 2544, 24769]",0.5,1.0,0.6785160303115845,0.46653133630752563,qwen3.5-122b,"Based on the provided context, the University of North Carolina at Wilmington (UNCW) is located in **Wilmington, North Carolina, United States**.

(Note: The provided text in Document 1 confirms the location of the university but does not mention the population figure of 112,067.)",0.0,0.0,0.0,OK,
9,9,dpr,mmr_0.0,"Gail Matthius co-anchored the Weekend Update segment of ""Saturday Night Live"" with the actor who played the villain Nicholas Andre in what movie?",5a728f505542992359bc30f5,"[4902, 21750]","[10537, 11019, 16396, 7326, 12304]",0.0,0.0,0.7415101528167725,0.07583478093147278,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
