question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
0,0,bm25,mmr_0.0,Which piece did Ludwig van Beethoven publish in 1801 that was dedicated to Count Moritz von Fries?,5a70f1685542994082a3e40f,"[13379, 7304]","[7304, 21484, 25102, 21088, 6685]",0.5,1.0,0.7051810026168823,0.026054028421640396,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
1,1,bm25,mmr_0.0,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",5a710a915542994082a3e504,"[2917, 2219]","[2917, 13303, 3320, 16632, 14080]",0.5,1.0,0.7394711971282959,0.0022794262040406466,qwen3.5-122b,"Based on the provided context, **Scott Treleaven** is credited with working in both films and photography. Document 1 states that his work employs media including ""film"" and ""photography.""

The provided context does not contain any information about a person named Edmund Mortimer.",0.0,0.0,0.0,OK,
2,2,bm25,mmr_0.0,Albanians in Montenegro which make up 4.91 of the county's total population could be members of the Albanian Coalation Perspect which is a what?,5a711c535542994082a3e59b,"[5958, 20848]","[20848, 10723, 21764, 17835, 3378]",0.5,1.0,0.7622809410095215,0.052570052444934845,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
3,3,bm25,mmr_0.0,Alvaro Mexia had a diplomatic mission with which tribe of indigenous people?,5a713ea95542994082a3e6e4,"[12797, 7948]","[12797, 23108, 18425, 25990, 6524]",0.5,1.0,0.7446946501731873,0.9996500611305237,qwen3.5-122b,"Based on the provided context, Alvaro Mexia had a diplomatic mission with the **Ais** native population.",0.0,0.0,0.0,OK,
4,4,bm25,mmr_0.0,"Riema Juhani Karppinen won the silver medal at what event held outside of Munich, Germany?",5a71419f5542994082a3e70d,"[17083, 12115]","[17083, 4164, 15882, 10713, 21400]",0.5,1.0,0.7022101283073425,0.9816006422042847,qwen3.5-122b,"Based on the provided context, Reima Juhani Karppinen won a silver medal at the **1981 World Rowing Championships**.

(Note: The provided text does not explicitly state the location of the 1981 World Rowing Championships or confirm that it was held outside of Munich, Germany, but it is the only event mentioned where he won a silver medal.)",0.0,0.0,0.0,OK,
5,5,bm25,mmr_0.0,When was the king that started coin production in Copenhagen born?,5a7147fd5542994082a3e758,"[15673, 4375]","[15673, 6151, 17650, 11166, 25131]",0.5,1.0,0.7424372434616089,0.10801786184310913,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
6,6,bm25,mmr_0.0,"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",5a7153d05542994082a3e7dc,"[4824, 2753]","[4824, 2826, 18966, 3591, 13205]",0.5,1.0,0.6965543627738953,0.03190175071358681,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
7,7,bm25,mmr_0.0,"Which publication still relies on paper printing, Human Events or Texas Highways?",5a7199725542994082a3e88f,"[24161, 19285]","[24161, 1136, 21849, 15543, 17613]",0.5,1.0,0.7335159778594971,0.04519443213939667,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
8,8,bm25,mmr_0.0,"Where is the University of North Carolina at Wilmington, population 112,067 located?",5a7243915542990c210a4086,"[16868, 1698]","[16868, 23044, 1546, 5485, 23652]",0.5,1.0,0.7291607856750488,0.23859088122844696,qwen3.5-122b,"Based on the provided context, the University of North Carolina at Wilmington (UNCW) is located in **Wilmington, North Carolina, United States**.

(Note: The provided context in Document 1 confirms the location of the university but does not mention the population figure of 112,067.)",0.0,0.0,0.0,OK,
9,9,bm25,mmr_0.0,"Gail Matthius co-anchored the Weekend Update segment of ""Saturday Night Live"" with the actor who played the villain Nicholas Andre in what movie?",5a728f505542992359bc30f5,"[4902, 21750]","[4902, 9257, 5508, 24543, 25052]",0.5,1.0,0.7804027795791626,0.08639635145664215,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
10,10,bm25,mmr_0.0,Which author wrote about a woman captured by the Symbionese Liberation Army?,5a729cc25542991f9a20c532,"[25934, 23926]","[19993, 23926, 10804, 13635, 7215]",0.5,0.5,0.7540762424468994,0.3150950074195862,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
11,11,bm25,mmr_0.0,What is the name of the pop artist that belongs on the Pledis Entertainment label and has 13 members?,5a72d7b35542991f9a20c5be,"[12748, 19460]","[12748, 17447, 24906, 24436, 11469]",0.5,1.0,0.7791829705238342,0.9985415935516357,qwen3.5-122b,"Based on the provided context, the pop artist that belongs to Pledis Entertainment is **Seventeen**.

Document 1 lists the artists under Pledis Entertainment, including ""Seventeen."" While the document does not explicitly state the number of members, Seventeen is the only group listed that is widely known to have 13 members, fitting the description in your question. The other listed artists (After School, Orange Caramel, NU'EST, Han Dong Geun, Kye Bumzu, Pristin) do not match the 13-member criteria based on general knowledge, and the text itself does not provide member counts for any of them.

*Note: The provided text does not explicitly mention the number ""13"" or the member count for any artist. However, based on the list of artists in Document 1, Seventeen is the only group that fits the description of having 13 members.*

**Answer:** Seventeen",0.0,0.0,0.0,OK,
12,12,bm25,mmr_0.0,"Gaia is a space observatory of the European Space Agency, what is Astrosat?",5a7300b85542994cef4bc41a,"[24876, 25491]","[24876, 1404, 24208, 4055, 4340]",0.5,1.0,0.707858681678772,0.05416515842080116,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
13,13,bm25,mmr_0.0,"In the television series Green Hornet, which actor played the role of Kato?",5a7326cd5542991f29ee2d11,"[9131, 23227]","[23227, 22517, 24442, 17506, 10178]",0.5,1.0,0.7199503779411316,0.9935788512229919,qwen3.5-122b,"Based on the provided context, in the television series *The Green Hornet*, the role of Kato was portrayed by **Bruce Lee**.",0.0,0.0,0.0,OK,
14,14,bm25,mmr_0.0,"Lady Elizabeth Delmé and Her Children (1779) is a portrait given to the National Gallery of Art in 1937, which is located in which state?",5a7336d05542992359bc3293,"[13264, 13967]","[13264, 23132, 20348, 21463, 25332]",0.5,1.0,0.7516099810600281,0.08529825508594513,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
15,15,bm25,mmr_0.0,"Which movie is loosley based off the Brother Grimm's ""Iron Henry""?",5a733b835542991f9a20c6b2,"[23633, 4545]","[15926, 20787, 24507, 19280, 21779]",0.0,0.0,0.6982580423355103,0.09876479208469391,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
16,16,bm25,mmr_0.0,which board game has been around longer Obsession or Battle Sheep ?,5a733caa5542992359bc32a3,"[15389, 19341]","[19341, 10430, 6178, 16453, 6711]",0.5,1.0,0.6955800652503967,0.14672887325286865,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
