question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
0,0,bm25,mmr_0.25,Which piece did Ludwig van Beethoven publish in 1801 that was dedicated to Count Moritz von Fries?,5a70f1685542994082a3e40f,"[13379, 7304]","[7304, 21484, 4600, 25102, 21088]",0.5,1.0,0.6986711621284485,0.050944555550813675,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
1,1,bm25,mmr_0.25,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",5a710a915542994082a3e504,"[2917, 2219]","[2917, 2219, 9549, 13201, 16632]",1.0,1.0,0.6984953880310059,0.039137836545705795,qwen3.5-122b,"Based on the provided context, **Scott Treleaven** is the one credited with working in both films and photography.

Document 1 states that Scott Treleaven's work employs media including ""film"" and ""photography."" While Document 2 mentions that Edmund Mortimer was a film actor and director, it does not mention photography.",0.0,0.0,0.0,OK,
2,2,bm25,mmr_0.25,Albanians in Montenegro which make up 4.91 of the county's total population could be members of the Albanian Coalation Perspect which is a what?,5a711c535542994082a3e59b,"[5958, 20848]","[20848, 10723, 3378, 21764, 17835]",0.5,1.0,0.7622810006141663,0.052570052444934845,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
3,3,bm25,mmr_0.25,Alvaro Mexia had a diplomatic mission with which tribe of indigenous people?,5a713ea95542994082a3e6e4,"[12797, 7948]","[12797, 23108, 11318, 11513, 6524]",0.5,1.0,0.7148898243904114,0.9996500611305237,qwen3.5-122b,"Based on the provided context, Alvaro Mexia had a diplomatic mission with the **Ais** native population.",0.0,0.0,0.0,OK,
4,4,bm25,mmr_0.25,"Riema Juhani Karppinen won the silver medal at what event held outside of Munich, Germany?",5a71419f5542994082a3e70d,"[17083, 12115]","[17083, 13664, 2050, 21400, 4164]",0.5,1.0,0.646608829498291,0.9767394661903381,qwen3.5-122b,"Based on the provided context, Reima Juhani Karppinen won a silver medal at the **1981 World Rowing Championships** in the **double sculls** event.

(Note: The provided text does not explicitly state the location of the 1981 World Rowing Championships or confirm that it was held outside of Munich, Germany, but it is the only event mentioned where he won a silver medal.)",0.0,0.0,0.0,OK,
5,5,bm25,mmr_0.25,When was the king that started coin production in Copenhagen born?,5a7147fd5542994082a3e758,"[15673, 4375]","[15673, 24706, 11166, 17790, 6151]",0.5,1.0,0.719413161277771,0.023257004097104073,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
6,6,bm25,mmr_0.25,"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",5a7153d05542994082a3e7dc,"[4824, 2753]","[4824, 2753, 18966, 2826, 13205]",1.0,1.0,0.661955714225769,0.8352424502372742,qwen3.5-122b,"Based on the provided context, the **Nusretiye Mosque** is the one unique for retaining a Baroque style of architecture.

Document 2 states that the Nusretiye Mosque ""retains a Baroque style, making it unique to the city,"" whereas Document 1 describes the Bayezid II Mosque simply as an Ottoman imperial mosque without mentioning a Baroque style.",0.0,0.0,0.0,OK,
7,7,bm25,mmr_0.25,"Which publication still relies on paper printing, Human Events or Texas Highways?",5a7199725542994082a3e88f,"[24161, 19285]","[24161, 10574, 1136, 21849, 17613]",0.5,1.0,0.7119179964065552,0.04519443213939667,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
8,8,bm25,mmr_0.25,"Where is the University of North Carolina at Wilmington, population 112,067 located?",5a7243915542990c210a4086,"[16868, 1698]","[16868, 23044, 1546, 23652, 5485]",0.5,1.0,0.7291607856750488,0.4855819642543793,qwen3.5-122b,"Based on the provided context, the University of North Carolina at Wilmington (UNCW) is located in **Wilmington, North Carolina, United States**.

(Note: The provided text in Document 1 confirms the location of the university but does not mention the population figure of 112,067.)",0.0,0.0,0.0,OK,
9,9,bm25,mmr_0.25,"Gail Matthius co-anchored the Weekend Update segment of ""Saturday Night Live"" with the actor who played the villain Nicholas Andre in what movie?",5a728f505542992359bc30f5,"[4902, 21750]","[4902, 5508, 9257, 24543, 25052]",0.5,1.0,0.7804027795791626,0.08639635145664215,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
10,10,bm25,mmr_0.25,Which author wrote about a woman captured by the Symbionese Liberation Army?,5a729cc25542991f9a20c532,"[25934, 23926]","[19993, 8352, 23926, 13608, 21249]",0.5,0.3333333333333333,0.6984724402427673,0.09831742197275162,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
